IDLOCAL;LOCAL
181334;1.B2.04.26.06.04
181335;1.B2.04.26.06.05
181338;1.B2.04.27.01.01
181339;1.B2.04.27.01.02
181341;1.B2.04.27.01.04
181342;1.B2.04.27.01.05
181344;1.B2.04.27.02.01
181345;1.B2.04.27.02.02
181347;1.B2.04.27.02.04
181348;1.B2.04.27.02.05
181350;1.B2.04.27.03.01
181351;1.B2.04.27.03.02
181353;1.B2.04.27.03.04
181354;1.B2.04.27.03.05
181356;1.B2.04.27.04.01
181357;1.B2.04.27.04.02
181359;1.B2.04.27.04.04
181360;1.B2.04.27.04.05
181362;1.B2.04.27.05.01
181363;1.B2.04.27.05.02
181365;1.B2.04.27.05.04
181366;1.B2.04.27.05.05
181368;1.B2.04.27.06.01
181369;1.B2.04.27.06.02
181371;1.B2.04.27.06.04
181372;1.B2.04.27.06.05
181375;1.B2.04.28.01.01
181376;1.B2.04.28.01.02
181378;1.B2.04.28.01.04
181379;1.B2.04.28.01.05
181381;1.B2.04.28.02.01
181382;1.B2.04.28.02.02
181384;1.B2.04.28.02.04
181385;1.B2.04.28.02.05
181387;1.B2.04.28.03.01
181388;1.B2.04.28.03.02
181390;1.B2.04.28.03.04
181391;1.B2.04.28.03.05
181393;1.B2.04.28.04.01
181394;1.B2.04.28.04.02
181396;1.B2.04.28.04.04
181397;1.B2.04.28.04.05
181399;1.B2.04.28.05.01
181400;1.B2.04.28.05.02
181402;1.B2.04.28.05.04
181403;1.B2.04.28.05.05
181405;1.B2.04.28.06.01
181406;1.B2.04.28.06.02
181408;1.B2.04.28.06.04
181409;1.B2.04.28.06.05
181412;1.B2.04.29.01.01
181413;1.B2.04.29.01.02
181415;1.B2.04.29.01.04
181416;1.B2.04.29.01.05
181418;1.B2.04.29.02.01
181419;1.B2.04.29.02.02
181421;1.B2.04.29.02.04
181422;1.B2.04.29.02.05
181424;1.B2.04.29.03.01
181425;1.B2.04.29.03.02
181427;1.B2.04.29.03.04
181428;1.B2.04.29.03.05
181430;1.B2.04.29.04.01
181431;1.B2.04.29.04.02
181433;1.B2.04.29.04.04
181434;1.B2.04.29.04.05
181436;1.B2.04.29.05.01
181437;1.B2.04.29.05.02
181439;1.B2.04.29.05.04
181440;1.B2.04.29.05.05
181442;1.B2.04.29.06.01
181443;1.B2.04.29.06.02
181445;1.B2.04.29.06.04
181446;1.B2.04.29.06.05
181449;1.B2.04.30.01.01
181450;1.B2.04.30.01.02
181452;1.B2.04.30.01.04
181453;1.B2.04.30.01.05
181455;1.B2.04.30.02.01
181456;1.B2.04.30.02.02
181458;1.B2.04.30.02.04
181459;1.B2.04.30.02.05
181461;1.B2.04.30.03.01
181462;1.B2.04.30.03.02
181464;1.B2.04.30.03.04
181465;1.B2.04.30.03.05
181467;1.B2.04.30.04.01
181468;1.B2.04.30.04.02
203796;2.C1.01.25.03.02
203798;2.C1.01.25.03.04
203799;2.C1.01.25.03.05
203801;2.C1.01.25.04.01
203802;2.C1.01.25.04.02
203804;2.C1.01.25.04.04
203805;2.C1.01.25.04.05
203807;2.C1.01.25.05.01
203808;2.C1.01.25.05.02
203810;2.C1.01.25.05.04
203811;2.C1.01.25.05.05
203813;2.C1.01.25.06.01
203814;2.C1.01.25.06.02
203816;2.C1.01.25.06.04
203817;2.C1.01.25.06.05
203820;2.C1.01.26.01.01
203821;2.C1.01.26.01.02
203823;2.C1.01.26.01.04
203824;2.C1.01.26.01.05
203826;2.C1.01.26.02.01
203827;2.C1.01.26.02.02
203829;2.C1.01.26.02.04
203830;2.C1.01.26.02.05
203832;2.C1.01.26.03.01
203833;2.C1.01.26.03.02
203835;2.C1.01.26.03.04
203836;2.C1.01.26.03.05
203838;2.C1.01.26.04.01
203839;2.C1.01.26.04.02
203841;2.C1.01.26.04.04
203842;2.C1.01.26.04.05
251751;3.C1.02.09.05.01
251753;3.C1.02.09.06.01
251755;3.C1.02.10.03.01
251757;3.C1.02.10.04.01
251759;3.C1.02.10.05.01
251761;3.C1.02.10.06.01
251763;3.C1.02.11.03.01
251765;3.C1.02.11.04.01
251767;3.C1.02.11.05.01
251769;3.C1.02.11.06.01
251771;3.C1.02.12.03.01
251773;3.C1.02.12.04.01
251775;3.C1.02.12.05.01
251777;3.C1.02.12.06.01
251779;3.C1.02.13.03.01
251781;3.C1.02.13.04.01
251783;3.C1.02.13.05.01
251785;3.C1.02.13.06.01
251787;3.C1.02.14.03.01
251789;3.C1.02.14.04.01
251791;3.C1.02.14.05.01
251793;3.C1.02.14.06.01
251795;3.C1.02.15.03.01
251797;3.C1.02.15.04.01
251799;3.C1.02.15.05.01
251801;3.C1.02.15.06.01
251803;3.C1.02.16.03.01
251805;3.C1.02.16.04.01
251807;3.C1.02.16.05.01
251809;3.C1.02.16.06.01
251811;3.C1.02.17.03.01
251813;3.C1.02.17.04.01
251815;3.C1.02.17.05.01
251817;3.C1.02.17.06.01
251819;3.C1.02.18.03.01
251821;3.C1.02.18.04.01
251823;3.C1.02.18.05.01
251825;3.C1.02.18.06.01
251827;3.C1.02.19.03.01
251829;3.C1.02.19.04.01
251831;3.C1.02.19.05.01
251833;3.C1.02.19.06.01
251835;3.C1.02.20.03.01
251837;3.C1.02.20.04.01
251839;3.C1.02.20.05.01
251841;3.C1.02.20.06.01
251843;3.C1.02.21.03.01
251845;3.C1.02.21.04.01
251847;3.C1.02.21.05.01
251849;3.C1.02.21.06.01
251851;3.C1.02.22.03.01
251853;3.C1.02.22.04.01
251855;3.C1.02.22.05.01
251857;3.C1.02.22.06.01
251859;3.C1.02.23.03.01
251861;3.C1.02.23.04.01
251863;3.C1.02.23.05.01
251865;3.C1.02.23.06.01
251867;3.C1.02.24.03.01
251869;3.C1.02.24.04.01
251871;3.C1.02.24.05.01
251873;3.C1.02.24.06.01
251875;3.C1.02.25.03.01
251877;3.C1.02.25.04.01
251879;3.C1.02.25.05.01
251881;3.C1.02.25.06.01
251883;3.C1.02.26.03.01
251885;3.C1.02.26.04.01
251887;3.C1.02.26.05.01
251889;3.C1.02.26.06.01
251891;3.C1.02.27.03.01
251893;3.C1.02.27.04.01
251895;3.C1.02.27.05.01
251897;3.C1.02.27.06.01
251899;3.C1.02.28.03.01
251901;3.C1.02.28.04.01
251903;3.C1.02.28.05.01
251905;3.C1.02.28.06.01
251907;3.C1.02.29.03.01
251909;3.C1.02.29.04.01
251911;3.C1.02.29.05.01
251913;3.C1.02.29.06.01
251915;3.C1.02.30.03.01
251917;3.C1.02.30.04.01
251919;3.C1.02.30.05.01
251921;3.C1.02.30.06.01
251923;3.C1.03.01.03.01
251925;3.C1.03.01.04.01
251927;3.C1.03.01.05.01
251929;3.C1.03.01.06.01
251931;3.C1.03.02.03.01
251933;3.C1.03.02.04.01
251935;3.C1.03.02.05.01
251937;3.C1.03.02.06.01
251939;3.C1.03.03.03.01
251941;3.C1.03.03.04.01
251943;3.C1.03.03.05.01
251945;3.C1.03.03.06.01
251947;3.C1.03.04.03.01
251949;3.C1.03.04.04.01
251951;3.C1.03.04.05.01
251953;3.C1.03.04.06.01
251955;3.C1.03.05.03.01
251957;3.C1.03.05.04.01
251959;3.C1.03.05.05.01
251961;3.C1.03.05.06.01
251963;3.C1.03.06.03.01
251965;3.C1.03.06.04.01
251967;3.C1.03.06.05.01
251969;3.C1.03.06.06.01
251971;3.C1.03.07.03.01
251973;3.C1.03.07.04.01
251975;3.C1.03.07.05.01
251977;3.C1.03.07.06.01
251979;3.C1.03.08.03.01
251981;3.C1.03.08.04.01
251983;3.C1.03.08.05.01
251985;3.C1.03.08.06.01
251987;3.C1.03.09.03.01
251989;3.C1.03.09.04.01
251991;3.C1.03.09.05.01
251993;3.C1.03.09.06.01
251995;3.C1.03.10.03.01
251997;3.C1.03.10.04.01
251999;3.C1.03.10.05.01
252001;3.C1.03.10.06.01
252003;3.C1.03.11.03.01
252005;3.C1.03.11.04.01
252007;3.C1.03.11.05.01
252009;3.C1.03.11.06.01
252011;3.C1.03.12.03.01
252013;3.C1.03.12.04.01
252015;3.C1.03.12.05.01
252017;3.C1.03.12.06.01
252019;3.C1.03.13.03.01
252021;3.C1.03.13.04.01
252023;3.C1.03.13.05.01
252025;3.C1.03.13.06.01
252027;3.C1.03.14.03.01
252029;3.C1.03.14.04.01
252031;3.C1.03.14.05.01
252033;3.C1.03.14.06.01
252035;3.C1.03.15.03.01
252037;3.C1.03.15.04.01
252039;3.C1.03.15.05.01
252041;3.C1.03.15.06.01
252043;3.C1.03.16.03.01
252045;3.C1.03.16.04.01
252047;3.C1.03.16.05.01
252049;3.C1.03.16.06.01
252051;3.C1.03.17.03.01
252053;3.C1.03.17.04.01
252055;3.C1.03.17.05.01
252057;3.C1.03.17.06.01
252059;3.C1.03.18.03.01
252061;3.C1.03.18.04.01
252063;3.C1.03.18.05.01
252065;3.C1.03.18.06.01
252067;3.C1.03.19.03.01
252069;3.C1.03.19.04.01
252071;3.C1.03.19.05.01
252073;3.C1.03.19.06.01
252075;3.C1.03.20.03.01
252077;3.C1.03.20.04.01
252079;3.C1.03.20.05.01
252081;3.C1.03.20.06.01
252083;3.C1.03.21.03.01
252085;3.C1.03.21.04.01
252087;3.C1.03.21.05.01
252089;3.C1.03.21.06.01
252091;3.C1.03.22.03.01
252093;3.C1.03.22.04.01
252783;3.C1.06.18.05.01
252785;3.C1.06.18.06.01
252787;3.C1.06.19.03.01
252789;3.C1.06.19.04.01
252791;3.C1.06.19.05.01
252793;3.C1.06.19.06.01
252795;3.C1.06.20.03.01
252797;3.C1.06.20.04.01
252799;3.C1.06.20.05.01
252801;3.C1.06.20.06.01
252803;3.C1.06.21.03.01
252805;3.C1.06.21.04.01
252807;3.C1.06.21.05.01
252809;3.C1.06.21.06.01
252811;3.C1.06.22.03.01
252813;3.C1.06.22.04.01
252815;3.C1.06.22.05.01
252817;3.C1.06.22.06.01
252819;3.C1.06.23.03.01
252821;3.C1.06.23.04.01
252823;3.C1.06.23.05.01
252825;3.C1.06.23.06.01
252827;3.C1.06.24.03.01
200733;1.C1.07.20.05.02
200735;1.C1.07.20.05.04
200736;1.C1.07.20.05.05
201634;1.C1.08.19.01.01
201635;1.C1.08.19.01.02
201637;1.C1.08.19.01.04
201638;1.C1.08.19.01.05
201640;1.C1.08.19.02.01
201641;1.C1.08.19.02.02
201643;1.C1.08.19.02.04
201644;1.C1.08.19.02.05
201646;1.C1.08.19.03.01
201647;1.C1.08.19.03.02
201649;1.C1.08.19.03.04
201650;1.C1.08.19.03.05
201652;1.C1.08.19.04.01
201653;1.C1.08.19.04.02
201655;1.C1.08.19.04.04
201656;1.C1.08.19.04.05
201658;1.C1.08.19.05.01
201659;1.C1.08.19.05.02
201661;1.C1.08.19.05.04
201662;1.C1.08.19.05.05
201664;1.C1.08.19.06.01
201665;1.C1.08.19.06.02
201667;1.C1.08.19.06.04
201668;1.C1.08.19.06.05
201671;1.C1.08.20.01.01
201672;1.C1.08.20.01.02
201674;1.C1.08.20.01.04
201675;1.C1.08.20.01.05
201677;1.C1.08.20.02.01
201678;1.C1.08.20.02.02
201680;1.C1.08.20.02.04
201681;1.C1.08.20.02.05
201683;1.C1.08.20.03.01
201684;1.C1.08.20.03.02
201686;1.C1.08.20.03.04
201687;1.C1.08.20.03.05
201689;1.C1.08.20.04.01
201690;1.C1.08.20.04.02
201692;1.C1.08.20.04.04
201693;1.C1.08.20.04.05
201695;1.C1.08.20.05.01
201696;1.C1.08.20.05.02
201698;1.C1.08.20.05.04
201699;1.C1.08.20.05.05
201701;1.C1.08.20.06.01
201702;1.C1.08.20.06.02
201704;1.C1.08.20.06.04
201705;1.C1.08.20.06.05
201708;1.C1.08.21.01.01
201709;1.C1.08.21.01.02
201711;1.C1.08.21.01.04
201712;1.C1.08.21.01.05
201714;1.C1.08.21.02.01
201715;1.C1.08.21.02.02
201717;1.C1.08.21.02.04
201718;1.C1.08.21.02.05
201720;1.C1.08.21.03.01
201721;1.C1.08.21.03.02
201723;1.C1.08.21.03.04
201724;1.C1.08.21.03.05
201726;1.C1.08.21.04.01
201727;1.C1.08.21.04.02
201729;1.C1.08.21.04.04
201730;1.C1.08.21.04.05
201732;1.C1.08.21.05.01
201733;1.C1.08.21.05.02
201735;1.C1.08.21.05.04
201736;1.C1.08.21.05.05
201738;1.C1.08.21.06.01
201739;1.C1.08.21.06.02
201741;1.C1.08.21.06.04
201742;1.C1.08.21.06.05
201745;1.C1.08.22.01.01
201746;1.C1.08.22.01.02
201748;1.C1.08.22.01.04
201749;1.C1.08.22.01.05
201751;1.C1.08.22.02.01
201752;1.C1.08.22.02.02
201754;1.C1.08.22.02.04
201755;1.C1.08.22.02.05
201757;1.C1.08.22.03.01
201758;1.C1.08.22.03.02
201760;1.C1.08.22.03.04
201761;1.C1.08.22.03.05
201763;1.C1.08.22.04.01
201764;1.C1.08.22.04.02
201766;1.C1.08.22.04.04
201767;1.C1.08.22.04.05
201769;1.C1.08.22.05.01
201770;1.C1.08.22.05.02
201772;1.C1.08.22.05.04
201773;1.C1.08.22.05.05
201775;1.C1.08.22.06.01
201776;1.C1.08.22.06.02
201778;1.C1.08.22.06.04
201779;1.C1.08.22.06.05
201782;1.C1.08.23.01.01
201783;1.C1.08.23.01.02
201785;1.C1.08.23.01.04
201786;1.C1.08.23.01.05
201788;1.C1.08.23.02.01
201789;1.C1.08.23.02.02
201791;1.C1.08.23.02.04
201792;1.C1.08.23.02.05
201794;1.C1.08.23.03.01
201795;1.C1.08.23.03.02
201797;1.C1.08.23.03.04
201798;1.C1.08.23.03.05
201800;1.C1.08.23.04.01
201801;1.C1.08.23.04.02
201803;1.C1.08.23.04.04
201804;1.C1.08.23.04.05
201806;1.C1.08.23.05.01
201807;1.C1.08.23.05.02
201809;1.C1.08.23.05.04
201810;1.C1.08.23.05.05
201812;1.C1.08.23.06.01
201813;1.C1.08.23.06.02
201815;1.C1.08.23.06.04
201816;1.C1.08.23.06.05
201819;1.C1.08.24.01.01
201820;1.C1.08.24.01.02
201822;1.C1.08.24.01.04
201823;1.C1.08.24.01.05
201825;1.C1.08.24.02.01
201826;1.C1.08.24.02.02
201828;1.C1.08.24.02.04
201829;1.C1.08.24.02.05
201831;1.C1.08.24.03.01
201832;1.C1.08.24.03.02
201834;1.C1.08.24.03.04
201835;1.C1.08.24.03.05
201837;1.C1.08.24.04.01
201838;1.C1.08.24.04.02
201840;1.C1.08.24.04.04
201841;1.C1.08.24.04.05
201843;1.C1.08.24.05.01
201844;1.C1.08.24.05.02
201846;1.C1.08.24.05.04
201847;1.C1.08.24.05.05
201849;1.C1.08.24.06.01
201850;1.C1.08.24.06.02
201852;1.C1.08.24.06.04
201853;1.C1.08.24.06.05
201856;1.C1.08.25.01.01
201857;1.C1.08.25.01.02
201859;1.C1.08.25.01.04
201860;1.C1.08.25.01.05
201862;1.C1.08.25.02.01
201863;1.C1.08.25.02.02
201865;1.C1.08.25.02.04
201866;1.C1.08.25.02.05
201868;1.C1.08.25.03.01
201869;1.C1.08.25.03.02
201871;1.C1.08.25.03.04
201872;1.C1.08.25.03.05
201874;1.C1.08.25.04.01
201875;1.C1.08.25.04.02
201877;1.C1.08.25.04.04
201878;1.C1.08.25.04.05
201880;1.C1.08.25.05.01
201881;1.C1.08.25.05.02
201883;1.C1.08.25.05.04
201884;1.C1.08.25.05.05
201886;1.C1.08.25.06.01
201887;1.C1.08.25.06.02
201889;1.C1.08.25.06.04
201890;1.C1.08.25.06.05
201893;1.C1.08.26.01.01
201894;1.C1.08.26.01.02
201896;1.C1.08.26.01.04
201897;1.C1.08.26.01.05
201899;1.C1.08.26.02.01
201900;1.C1.08.26.02.02
201902;1.C1.08.26.02.04
201903;1.C1.08.26.02.05
201905;1.C1.08.26.03.01
201906;1.C1.08.26.03.02
201908;1.C1.08.26.03.04
201909;1.C1.08.26.03.05
201911;1.C1.08.26.04.01
201912;1.C1.08.26.04.02
201914;1.C1.08.26.04.04
201915;1.C1.08.26.04.05
201917;1.C1.08.26.05.01
201918;1.C1.08.26.05.02
201920;1.C1.08.26.05.04
201921;1.C1.08.26.05.05
201923;1.C1.08.26.06.01
201924;1.C1.08.26.06.02
201926;1.C1.08.26.06.04
201927;1.C1.08.26.06.05
201931;1.C1.09.01.01.01
201932;1.C1.09.01.01.02
201934;1.C1.09.01.01.04
201935;1.C1.09.01.01.05
201937;1.C1.09.01.02.01
201938;1.C1.09.01.02.02
201940;1.C1.09.01.02.04
201941;1.C1.09.01.02.05
201943;1.C1.09.01.03.01
201944;1.C1.09.01.03.02
201946;1.C1.09.01.03.04
201947;1.C1.09.01.03.05
201949;1.C1.09.01.04.01
201950;1.C1.09.01.04.02
201952;1.C1.09.01.04.04
201953;1.C1.09.01.04.05
201955;1.C1.09.01.05.01
201956;1.C1.09.01.05.02
201958;1.C1.09.01.05.04
201959;1.C1.09.01.05.05
201961;1.C1.09.01.06.01
201962;1.C1.09.01.06.02
201964;1.C1.09.01.06.04
201965;1.C1.09.01.06.05
201968;1.C1.09.02.01.01
79300763;1.D1.06.28.04.01
79300764;1.D1.06.28.04.02
201969;1.C1.09.02.01.02
201971;1.C1.09.02.01.04
201972;1.C1.09.02.01.05
201974;1.C1.09.02.02.01
216897;1.C2.06.15.01.02
216899;1.C2.06.15.01.04
216900;1.C2.06.15.01.05
216902;1.C2.06.15.02.01
216903;1.C2.06.15.02.02
216905;1.C2.06.15.02.04
216906;1.C2.06.15.02.05
216908;1.C2.06.15.03.01
216909;1.C2.06.15.03.02
216911;1.C2.06.15.03.04
216912;1.C2.06.15.03.05
216914;1.C2.06.15.04.01
216915;1.C2.06.15.04.02
216917;1.C2.06.15.04.04
216918;1.C2.06.15.04.05
216920;1.C2.06.15.05.01
216921;1.C2.06.15.05.02
216923;1.C2.06.15.05.04
216924;1.C2.06.15.05.05
216926;1.C2.06.15.06.01
216927;1.C2.06.15.06.02
216929;1.C2.06.15.06.04
216930;1.C2.06.15.06.05
216933;1.C2.06.16.01.01
216934;1.C2.06.16.01.02
216936;1.C2.06.16.01.04
216937;1.C2.06.16.01.05
216939;1.C2.06.16.02.01
216940;1.C2.06.16.02.02
216942;1.C2.06.16.02.04
216943;1.C2.06.16.02.05
216945;1.C2.06.16.03.01
216946;1.C2.06.16.03.02
216948;1.C2.06.16.03.04
216949;1.C2.06.16.03.05
216951;1.C2.06.16.04.01
216952;1.C2.06.16.04.02
216954;1.C2.06.16.04.04
216955;1.C2.06.16.04.05
216957;1.C2.06.16.05.01
216958;1.C2.06.16.05.02
216960;1.C2.06.16.05.04
216961;1.C2.06.16.05.05
216963;1.C2.06.16.06.01
216964;1.C2.06.16.06.02
216966;1.C2.06.16.06.04
216967;1.C2.06.16.06.05
216970;1.C2.06.17.01.01
216971;1.C2.06.17.01.02
216973;1.C2.06.17.01.04
216974;1.C2.06.17.01.05
216976;1.C2.06.17.02.01
216977;1.C2.06.17.02.02
216979;1.C2.06.17.02.04
216980;1.C2.06.17.02.05
216982;1.C2.06.17.03.01
216983;1.C2.06.17.03.02
216985;1.C2.06.17.03.04
216986;1.C2.06.17.03.05
216988;1.C2.06.17.04.01
216989;1.C2.06.17.04.02
216991;1.C2.06.17.04.04
216992;1.C2.06.17.04.05
216994;1.C2.06.17.05.01
216995;1.C2.06.17.05.02
216997;1.C2.06.17.05.04
216998;1.C2.06.17.05.05
217000;1.C2.06.17.06.01
217001;1.C2.06.17.06.02
217003;1.C2.06.17.06.04
217004;1.C2.06.17.06.05
217007;1.C2.06.18.01.01
217008;1.C2.06.18.01.02
217010;1.C2.06.18.01.04
217011;1.C2.06.18.01.05
217013;1.C2.06.18.02.01
217014;1.C2.06.18.02.02
217016;1.C2.06.18.02.04
217017;1.C2.06.18.02.05
217019;1.C2.06.18.03.01
217020;1.C2.06.18.03.02
217022;1.C2.06.18.03.04
217023;1.C2.06.18.03.05
217025;1.C2.06.18.04.01
217026;1.C2.06.18.04.02
217028;1.C2.06.18.04.04
217029;1.C2.06.18.04.05
217031;1.C2.06.18.05.01
217032;1.C2.06.18.05.02
217034;1.C2.06.18.05.04
217035;1.C2.06.18.05.05
217037;1.C2.06.18.06.01
217038;1.C2.06.18.06.02
217040;1.C2.06.18.06.04
217041;1.C2.06.18.06.05
217044;1.C2.06.19.01.01
217045;1.C2.06.19.01.02
217047;1.C2.06.19.01.04
217048;1.C2.06.19.01.05
217050;1.C2.06.19.02.01
217051;1.C2.06.19.02.02
217053;1.C2.06.19.02.04
217054;1.C2.06.19.02.05
217056;1.C2.06.19.03.01
217057;1.C2.06.19.03.02
217059;1.C2.06.19.03.04
217060;1.C2.06.19.03.05
217062;1.C2.06.19.04.01
217063;1.C2.06.19.04.02
217065;1.C2.06.19.04.04
217066;1.C2.06.19.04.05
217068;1.C2.06.19.05.01
217069;1.C2.06.19.05.02
217071;1.C2.06.19.05.04
217072;1.C2.06.19.05.05
217074;1.C2.06.19.06.01
217075;1.C2.06.19.06.02
217077;1.C2.06.19.06.04
217078;1.C2.06.19.06.05
217081;1.C2.06.20.01.01
217082;1.C2.06.20.01.02
217084;1.C2.06.20.01.04
217085;1.C2.06.20.01.05
217087;1.C2.06.20.02.01
217088;1.C2.06.20.02.02
217090;1.C2.06.20.02.04
217091;1.C2.06.20.02.05
217093;1.C2.06.20.03.01
217094;1.C2.06.20.03.02
217096;1.C2.06.20.03.04
217097;1.C2.06.20.03.05
217099;1.C2.06.20.04.01
217100;1.C2.06.20.04.02
217102;1.C2.06.20.04.04
217103;1.C2.06.20.04.05
217105;1.C2.06.20.05.01
217106;1.C2.06.20.05.02
217108;1.C2.06.20.05.04
217109;1.C2.06.20.05.05
217111;1.C2.06.20.06.01
217112;1.C2.06.20.06.02
217114;1.C2.06.20.06.04
217115;1.C2.06.20.06.05
217118;1.C2.06.21.01.01
217119;1.C2.06.21.01.02
217121;1.C2.06.21.01.04
217122;1.C2.06.21.01.05
217124;1.C2.06.21.02.01
217125;1.C2.06.21.02.02
217127;1.C2.06.21.02.04
217128;1.C2.06.21.02.05
217130;1.C2.06.21.03.01
217131;1.C2.06.21.03.02
217133;1.C2.06.21.03.04
217134;1.C2.06.21.03.05
217136;1.C2.06.21.04.01
217137;1.C2.06.21.04.02
217139;1.C2.06.21.04.04
217140;1.C2.06.21.04.05
217142;1.C2.06.21.05.01
217143;1.C2.06.21.05.02
217145;1.C2.06.21.05.04
217146;1.C2.06.21.05.05
217148;1.C2.06.21.06.01
217149;1.C2.06.21.06.02
217151;1.C2.06.21.06.04
217152;1.C2.06.21.06.05
217155;1.C2.06.22.01.01
217156;1.C2.06.22.01.02
217158;1.C2.06.22.01.04
217159;1.C2.06.22.01.05
217161;1.C2.06.22.02.01
217162;1.C2.06.22.02.02
217164;1.C2.06.22.02.04
217165;1.C2.06.22.02.05
217167;1.C2.06.22.03.01
217168;1.C2.06.22.03.02
217170;1.C2.06.22.03.04
217171;1.C2.06.22.03.05
217173;1.C2.06.22.04.01
217174;1.C2.06.22.04.02
217176;1.C2.06.22.04.04
217177;1.C2.06.22.04.05
217179;1.C2.06.22.05.01
217180;1.C2.06.22.05.02
217182;1.C2.06.22.05.04
217183;1.C2.06.22.05.05
217185;1.C2.06.22.06.01
217186;1.C2.06.22.06.02
217188;1.C2.06.22.06.04
217189;1.C2.06.22.06.05
217192;1.C2.06.23.01.01
217193;1.C2.06.23.01.02
217195;1.C2.06.23.01.04
217196;1.C2.06.23.01.05
217198;1.C2.06.23.02.01
217199;1.C2.06.23.02.02
217201;1.C2.06.23.02.04
217202;1.C2.06.23.02.05
217204;1.C2.06.23.03.01
217205;1.C2.06.23.03.02
217207;1.C2.06.23.03.04
217208;1.C2.06.23.03.05
217210;1.C2.06.23.04.01
217211;1.C2.06.23.04.02
217213;1.C2.06.23.04.04
217214;1.C2.06.23.04.05
217216;1.C2.06.23.05.01
217217;1.C2.06.23.05.02
217219;1.C2.06.23.05.04
217220;1.C2.06.23.05.05
217222;1.C2.06.23.06.01
217223;1.C2.06.23.06.02
217225;1.C2.06.23.06.04
217226;1.C2.06.23.06.05
217229;1.C2.06.24.01.01
217230;1.C2.06.24.01.02
217232;1.C2.06.24.01.04
217233;1.C2.06.24.01.05
217235;1.C2.06.24.02.01
217236;1.C2.06.24.02.02
217238;1.C2.06.24.02.04
217239;1.C2.06.24.02.05
217241;1.C2.06.24.03.01
217242;1.C2.06.24.03.02
217244;1.C2.06.24.03.04
205335;2.C1.03.14.06.04
205336;2.C1.03.14.06.05
205339;2.C1.03.15.01.01
205340;2.C1.03.15.01.02
205342;2.C1.03.15.01.04
205343;2.C1.03.15.01.05
205345;2.C1.03.15.02.01
205346;2.C1.03.15.02.02
205348;2.C1.03.15.02.04
205349;2.C1.03.15.02.05
205351;2.C1.03.15.03.01
205352;2.C1.03.15.03.02
205354;2.C1.03.15.03.04
205355;2.C1.03.15.03.05
205357;2.C1.03.15.04.01
205358;2.C1.03.15.04.02
205360;2.C1.03.15.04.04
205361;2.C1.03.15.04.05
205363;2.C1.03.15.05.01
205364;2.C1.03.15.05.02
205366;2.C1.03.15.05.04
205367;2.C1.03.15.05.05
205369;2.C1.03.15.06.01
205370;2.C1.03.15.06.02
205372;2.C1.03.15.06.04
205373;2.C1.03.15.06.05
205376;2.C1.03.16.01.01
205377;2.C1.03.16.01.02
205379;2.C1.03.16.01.04
205380;2.C1.03.16.01.05
205382;2.C1.03.16.02.01
205383;2.C1.03.16.02.02
205385;2.C1.03.16.02.04
205386;2.C1.03.16.02.05
205388;2.C1.03.16.03.01
205389;2.C1.03.16.03.02
205391;2.C1.03.16.03.04
205392;2.C1.03.16.03.05
205394;2.C1.03.16.04.01
205395;2.C1.03.16.04.02
205397;2.C1.03.16.04.04
205398;2.C1.03.16.04.05
205400;2.C1.03.16.05.01
205401;2.C1.03.16.05.02
205403;2.C1.03.16.05.04
205404;2.C1.03.16.05.05
205406;2.C1.03.16.06.01
205407;2.C1.03.16.06.02
205409;2.C1.03.16.06.04
205410;2.C1.03.16.06.05
205413;2.C1.03.17.01.01
205414;2.C1.03.17.01.02
205416;2.C1.03.17.01.04
205417;2.C1.03.17.01.05
205419;2.C1.03.17.02.01
205420;2.C1.03.17.02.02
205422;2.C1.03.17.02.04
205423;2.C1.03.17.02.05
205425;2.C1.03.17.03.01
205426;2.C1.03.17.03.02
205428;2.C1.03.17.03.04
205429;2.C1.03.17.03.05
205431;2.C1.03.17.04.01
205432;2.C1.03.17.04.02
205434;2.C1.03.17.04.04
205435;2.C1.03.17.04.05
205437;2.C1.03.17.05.01
205438;2.C1.03.17.05.02
205440;2.C1.03.17.05.04
205441;2.C1.03.17.05.05
205443;2.C1.03.17.06.01
205444;2.C1.03.17.06.02
205446;2.C1.03.17.06.04
205447;2.C1.03.17.06.05
205450;2.C1.03.18.01.01
205451;2.C1.03.18.01.02
205453;2.C1.03.18.01.04
205454;2.C1.03.18.01.05
205456;2.C1.03.18.02.01
205457;2.C1.03.18.02.02
205459;2.C1.03.18.02.04
205460;2.C1.03.18.02.05
205462;2.C1.03.18.03.01
205463;2.C1.03.18.03.02
205465;2.C1.03.18.03.04
205466;2.C1.03.18.03.05
205468;2.C1.03.18.04.01
205469;2.C1.03.18.04.02
205471;2.C1.03.18.04.04
205472;2.C1.03.18.04.05
205474;2.C1.03.18.05.01
205475;2.C1.03.18.05.02
205477;2.C1.03.18.05.04
205478;2.C1.03.18.05.05
205480;2.C1.03.18.06.01
205481;2.C1.03.18.06.02
205483;2.C1.03.18.06.04
205484;2.C1.03.18.06.05
205487;2.C1.03.19.01.01
205488;2.C1.03.19.01.02
205490;2.C1.03.19.01.04
205491;2.C1.03.19.01.05
205493;2.C1.03.19.02.01
205494;2.C1.03.19.02.02
205496;2.C1.03.19.02.04
205497;2.C1.03.19.02.05
205499;2.C1.03.19.03.01
205500;2.C1.03.19.03.02
